2026-02-02T16:39:36.643968Z INFO  hpde_io Starting cdawmeta.metadata()
2026-02-02T16:39:36.644155Z INFO  hpde_io Requested meta_type(s): spase_hpde_io
2026-02-02T16:39:36.644248Z INFO  hpde_io Given requested meta_type = spase_hpde_io, need to create: ['allxml', 'spase_hpde_io']
2026-02-02T16:39:36.644341Z INFO  hpde_io Getting using requests-cache: https://spdf.gsfc.nasa.gov/pub/catalogs/all.xml
2026-02-02T16:39:37.423272Z INFO  hpde_io 
  status_code: 200
  from_cache:  True
  revalidated: True
  is_expired:  True
  timeout:     30
  max_retries: 5
  user headers: {'Accept-Encoding': None}
  cached_session_options: None
  cache_key:   4d2703751d36eabc
  cache_file:  ./data/CachedSession/allxml/4d2703751d36eabc.json
  cache_file_stat: 
    st_atime: Mon, 02 Feb 2026 21:39:36.928538 GMT
    st_mtime: Mon, 02 Feb 2026 21:39:37.277734 GMT
    st_ctime: Mon, 02 Feb 2026 21:39:37.277734 GMT
  Request Headers:
    Accept: */*
    Connection: keep-alive
    If-Modified-Since: Tue, 30 Dec 2025 14:20:11 GMT
    If-None-Match: "634ee5-6472c0ec0cb87"
    User-Agent: python-requests/2.32.5
  Response Headers:
    Accept-Ranges: bytes
    Access-Control-Allow-Methods: GET
    Access-Control-Allow-Origin: *
    Connection: Keep-Alive
    Content-Length: 6997678
    Content-Security-Policy: frame-ancestors 'self' *.gsfc.nasa.gov;
    Content-Type: text/xml
    Date: Mon, 02 Feb 2026 21:39:36 GMT
    ETag: "6ac66e-649d9a528f4fc"
    Keep-Alive: timeout=5, max=100
    Last-Modified: Mon, 02 Feb 2026 16:16:27 GMT
    Server: Apache
    Strict-Transport-Security: max-age=63072000; includeSubdomains; preload
    Vary: Accept-Encoding
2026-02-02T16:45:23.987388Z INFO  hpde_io No hpde.io SPASE record for C2_CP_WHI_PASSIVE_ACTIVE.
2026-02-02T16:45:23.987417Z INFO  hpde_io No hpde.io SPASE record for C2_CP_WHI_WAVE_FORM_ENERGY.
2026-02-02T16:45:23.987439Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_JP_PMP.pkl
2026-02-02T16:45:23.987563Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_JP_PMP.pkl
2026-02-02T16:45:23.987600Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_JP_PSE.pkl
2026-02-02T16:45:23.987725Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_JP_PSE.pkl
2026-02-02T16:45:23.987769Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_PP_ASP.pkl
2026-02-02T16:45:23.987881Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_PP_ASP.pkl
2026-02-02T16:45:23.987918Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_PP_DWP.pkl
2026-02-02T16:45:23.988043Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_PP_DWP.pkl
2026-02-02T16:45:23.988081Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_PP_EDI.pkl
2026-02-02T16:45:23.988189Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_PP_EDI.pkl
2026-02-02T16:45:23.988230Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_PP_EFW.pkl
2026-02-02T16:45:23.988358Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_PP_EFW.pkl
2026-02-02T16:45:23.988393Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_PP_PEA.pkl
2026-02-02T16:45:23.988597Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_PP_PEA.pkl
2026-02-02T16:45:23.988636Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_PP_RAP.pkl
2026-02-02T16:45:23.988780Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_PP_RAP.pkl
2026-02-02T16:45:23.988820Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_PP_STA.pkl
2026-02-02T16:45:23.988950Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_PP_STA.pkl
2026-02-02T16:45:23.988993Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_PP_WHI.pkl
2026-02-02T16:45:23.989130Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_PP_WHI.pkl
2026-02-02T16:45:23.989174Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_UP_FGM.pkl
2026-02-02T16:45:23.989279Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_UP_FGM.pkl
2026-02-02T16:45:23.989315Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_WAVEFORM_WBD.pkl
2026-02-02T16:45:23.989449Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_WAVEFORM_WBD.pkl
2026-02-02T16:45:23.989486Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C2_WAVEFORM_WBD_BM2.pkl
2026-02-02T16:45:23.989609Z INFO  hpde_io Read ./data/spase_hpde_io/info/C2_WAVEFORM_WBD_BM2.pkl
2026-02-02T16:45:23.989648Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_H1_1D_PEF.
2026-02-02T16:45:23.989676Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HE1_1D_PEF.
2026-02-02T16:45:23.989705Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HS_H1_PEF.
2026-02-02T16:45:23.989733Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HS_H1_PF.
2026-02-02T16:45:23.989765Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HS_H1_PSD.
2026-02-02T16:45:23.989795Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HS_HE1_PF.
2026-02-02T16:45:23.989827Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HS_HE1_PSD.
2026-02-02T16:45:23.989856Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HS_O1_PEF.
2026-02-02T16:45:23.989882Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HS_O1_PF.
2026-02-02T16:45:23.989911Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_HS_O1_PSD.
2026-02-02T16:45:23.989936Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_O1_1D_PEF.
2026-02-02T16:45:23.989966Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_PAD_HS_H1_PF.
2026-02-02T16:45:23.989996Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_PAD_HS_HE1_PF.
2026-02-02T16:45:23.990025Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-CODIF_PAD_HS_O1_PF.
2026-02-02T16:45:23.990052Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_HS_1D_PEF.
2026-02-02T16:45:23.990080Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_HS_MAG_IONS_PEF.
2026-02-02T16:45:23.990112Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_HS_MAG_IONS_PF.
2026-02-02T16:45:23.990140Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_HS_MAG_IONS_PSD.
2026-02-02T16:45:23.990168Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_HS_SW_IONS_PEF.
2026-02-02T16:45:23.990197Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_HS_SW_IONS_PF.
2026-02-02T16:45:23.990221Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_HS_SW_IONS_PSD.
2026-02-02T16:45:23.990250Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_LS_1D_PEF.
2026-02-02T16:45:23.990275Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_LS_SW_IONS_PEF.
2026-02-02T16:45:23.990304Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_LS_SW_IONS_PF.
2026-02-02T16:45:23.990334Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_LS_SW_IONS_PSD.
2026-02-02T16:45:23.990359Z INFO  hpde_io No hpde.io SPASE record for C3_CP_CIS-HIA_PAD_HS_MAG_IONS_PF.
2026-02-02T16:45:23.990388Z INFO  hpde_io No hpde.io SPASE record for C3_CP_EDI_AEDC.
2026-02-02T16:45:23.990417Z INFO  hpde_io No hpde.io SPASE record for C3_CP_EDI_MP.
2026-02-02T16:45:23.990443Z INFO  hpde_io No hpde.io SPASE record for C3_CP_EDI_QZC.
2026-02-02T16:45:23.990471Z INFO  hpde_io No hpde.io SPASE record for C3_CP_EDI_SPIN.
2026-02-02T16:45:23.990498Z INFO  hpde_io No hpde.io SPASE record for C3_CP_EFW_L3_E3D_INERT.
2026-02-02T16:45:23.990523Z INFO  hpde_io No hpde.io SPASE record for C3_CP_EFW_L3_P.
2026-02-02T16:45:23.990555Z INFO  hpde_io No hpde.io SPASE record for C3_CP_EFW_L3_V3D_INERT.
2026-02-02T16:45:23.990581Z INFO  hpde_io No hpde.io SPASE record for C3_CP_FGM_5VPS.
2026-02-02T16:45:23.990608Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_CP_FGM_SPIN.pkl
2026-02-02T16:45:23.990730Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_CP_FGM_SPIN.pkl
2026-02-02T16:45:23.990771Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_E3DD.
2026-02-02T16:45:23.990801Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_ESPCT6.
2026-02-02T16:45:23.990826Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_HSPCT.
2026-02-02T16:45:23.990856Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_I3DM_CNO.
2026-02-02T16:45:23.990881Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_I3DM_H.
2026-02-02T16:45:23.990910Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_I3DM_HE.
2026-02-02T16:45:23.990935Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_ISPCT_CNO.
2026-02-02T16:45:23.990964Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_ISPCT_HE.
2026-02-02T16:45:23.990994Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_L3DD.
2026-02-02T16:45:23.991023Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_PAD_CNO.
2026-02-02T16:45:23.991052Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_PAD_E3DD.
2026-02-02T16:45:23.991079Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_PAD_H.
2026-02-02T16:45:23.991106Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_PAD_HE.
2026-02-02T16:45:23.991135Z INFO  hpde_io No hpde.io SPASE record for C3_CP_RAP_PAD_L3DD.
2026-02-02T16:45:23.991164Z INFO  hpde_io No hpde.io SPASE record for C3_CP_STA_CWF_GSE.
2026-02-02T16:45:23.991191Z INFO  hpde_io No hpde.io SPASE record for C3_CP_STA_PPP.
2026-02-02T16:45:23.991219Z INFO  hpde_io No hpde.io SPASE record for C3_CP_STA_PSD.
2026-02-02T16:45:23.991248Z INFO  hpde_io No hpde.io SPASE record for C3_CP_STA_SM.
2026-02-02T16:45:23.991276Z INFO  hpde_io No hpde.io SPASE record for C3_CP_WHI_ACTIVE.
2026-02-02T16:45:23.991307Z INFO  hpde_io No hpde.io SPASE record for C3_CP_WHI_ELECTRON_DENSITY.
2026-02-02T16:45:23.991336Z INFO  hpde_io No hpde.io SPASE record for C3_CP_WHI_NATURAL.
2026-02-02T16:45:23.991368Z INFO  hpde_io No hpde.io SPASE record for C3_CP_WHI_PASSIVE_ACTIVE.
2026-02-02T16:45:23.991394Z INFO  hpde_io No hpde.io SPASE record for C3_CP_WHI_WAVE_FORM_ENERGY.
2026-02-02T16:45:23.991427Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_JP_PMP.pkl
2026-02-02T16:45:23.991541Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_JP_PMP.pkl
2026-02-02T16:45:23.991583Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_JP_PSE.pkl
2026-02-02T16:45:23.991723Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_JP_PSE.pkl
2026-02-02T16:45:23.991761Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_PP_ASP.pkl
2026-02-02T16:45:23.991878Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_PP_ASP.pkl
2026-02-02T16:45:23.991915Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_PP_CIS.pkl
2026-02-02T16:45:23.992044Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_PP_CIS.pkl
2026-02-02T16:45:23.992081Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_PP_EDI.pkl
2026-02-02T16:45:23.992188Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_PP_EDI.pkl
2026-02-02T16:45:23.992225Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_PP_EFW.pkl
2026-02-02T16:45:23.992353Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_PP_EFW.pkl
2026-02-02T16:45:23.992391Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_PP_PEA.pkl
2026-02-02T16:45:23.992518Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_PP_PEA.pkl
2026-02-02T16:45:23.992554Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_PP_RAP.pkl
2026-02-02T16:45:23.992689Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_PP_RAP.pkl
2026-02-02T16:45:23.992725Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_PP_STA.pkl
2026-02-02T16:45:23.992853Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_PP_STA.pkl
2026-02-02T16:45:23.992890Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_PP_WHI.pkl
2026-02-02T16:45:23.993012Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_PP_WHI.pkl
2026-02-02T16:45:23.993055Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_UP_FGM.pkl
2026-02-02T16:45:23.993168Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_UP_FGM.pkl
2026-02-02T16:45:23.993205Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_WAVEFORM_WBD.pkl
2026-02-02T16:45:23.993329Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_WAVEFORM_WBD.pkl
2026-02-02T16:45:23.993366Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C3_WAVEFORM_WBD_BM2.pkl
2026-02-02T16:45:23.993503Z INFO  hpde_io Read ./data/spase_hpde_io/info/C3_WAVEFORM_WBD_BM2.pkl
2026-02-02T16:45:23.993556Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_H1_1D_PEF.
2026-02-02T16:45:23.993586Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HE1_1D_PEF.
2026-02-02T16:45:23.993616Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HE1_DENSITY_CORRECTED.
2026-02-02T16:45:23.993649Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HS_H1_PEF.
2026-02-02T16:45:23.993677Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HS_H1_PF.
2026-02-02T16:45:23.993706Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HS_H1_PSD.
2026-02-02T16:45:23.993730Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HS_HE1_PF.
2026-02-02T16:45:23.993760Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HS_HE1_PSD.
2026-02-02T16:45:23.993785Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HS_O1_PEF.
2026-02-02T16:45:23.993814Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HS_O1_PF.
2026-02-02T16:45:23.993838Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_HS_O1_PSD.
2026-02-02T16:45:23.993867Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_LS_H1_PEF.
2026-02-02T16:45:23.993892Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_LS_H1_PF.
2026-02-02T16:45:23.993921Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_LS_H1_PSD.
2026-02-02T16:45:23.993945Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_LS_HE1_PEF.
2026-02-02T16:45:23.993974Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_LS_HE1_PF.
2026-02-02T16:45:23.994003Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_LS_O1_PEF.
2026-02-02T16:45:23.994030Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_LS_O1_PF.
2026-02-02T16:45:23.994059Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_LS_O1_PSD.
2026-02-02T16:45:23.994087Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_O1_1D_PEF.
2026-02-02T16:45:23.994116Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_PAD_HS_H1_PF.
2026-02-02T16:45:23.994145Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_PAD_HS_HE1_PF.
2026-02-02T16:45:23.994172Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_PAD_HS_O1_PF.
2026-02-02T16:45:23.994208Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_PAD_LS_H1_PF.
2026-02-02T16:45:23.994233Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_PAD_LS_HE1_PF.
2026-02-02T16:45:23.994262Z INFO  hpde_io No hpde.io SPASE record for C4_CP_CIS-CODIF_PAD_LS_O1_PF.
2026-02-02T16:45:23.994291Z INFO  hpde_io No hpde.io SPASE record for C4_CP_EFW_L3_E3D_INERT.
2026-02-02T16:45:23.994317Z INFO  hpde_io No hpde.io SPASE record for C4_CP_EFW_L3_P.
2026-02-02T16:45:23.994345Z INFO  hpde_io No hpde.io SPASE record for C4_CP_EFW_L3_V3D_INERT.
2026-02-02T16:45:23.994373Z INFO  hpde_io No hpde.io SPASE record for C4_CP_FGM_5VPS.
2026-02-02T16:45:23.994400Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_CP_FGM_SPIN.pkl
2026-02-02T16:45:23.994537Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_CP_FGM_SPIN.pkl
2026-02-02T16:45:23.994577Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_E3DD.
2026-02-02T16:45:23.994605Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_ESPCT6.
2026-02-02T16:45:23.994632Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_HSPCT.
2026-02-02T16:45:23.994662Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_I3DM_CNO.
2026-02-02T16:45:23.994691Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_I3DM_H.
2026-02-02T16:45:23.994719Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_I3DM_HE.
2026-02-02T16:45:23.994748Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_ISPCT_CNO.
2026-02-02T16:45:23.994777Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_ISPCT_HE.
2026-02-02T16:45:23.994806Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_L3DD.
2026-02-02T16:45:23.994833Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_PAD_CNO.
2026-02-02T16:45:23.994862Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_PAD_E3DD.
2026-02-02T16:45:23.994890Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_PAD_H.
2026-02-02T16:45:23.994920Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_PAD_HE.
2026-02-02T16:45:23.994947Z INFO  hpde_io No hpde.io SPASE record for C4_CP_RAP_PAD_L3DD.
2026-02-02T16:45:23.994974Z INFO  hpde_io No hpde.io SPASE record for C4_CP_STA_CWF_GSE.
2026-02-02T16:45:23.995002Z INFO  hpde_io No hpde.io SPASE record for C4_CP_STA_PPP.
2026-02-02T16:45:23.995031Z INFO  hpde_io No hpde.io SPASE record for C4_CP_STA_PSD.
2026-02-02T16:45:23.995058Z INFO  hpde_io No hpde.io SPASE record for C4_CP_STA_SM.
2026-02-02T16:45:23.995087Z INFO  hpde_io No hpde.io SPASE record for C4_CP_WHI_ACTIVE.
2026-02-02T16:45:23.995115Z INFO  hpde_io No hpde.io SPASE record for C4_CP_WHI_ELECTRON_DENSITY.
2026-02-02T16:45:23.995144Z INFO  hpde_io No hpde.io SPASE record for C4_CP_WHI_NATURAL.
2026-02-02T16:45:23.995172Z INFO  hpde_io No hpde.io SPASE record for C4_CP_WHI_PASSIVE_ACTIVE.
2026-02-02T16:45:23.995200Z INFO  hpde_io No hpde.io SPASE record for C4_CP_WHI_WAVE_FORM_ENERGY.
2026-02-02T16:45:23.995227Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_JP_PMP.pkl
2026-02-02T16:45:23.995356Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_JP_PMP.pkl
2026-02-02T16:45:23.995396Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_JP_PSE.pkl
2026-02-02T16:45:23.995529Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_JP_PSE.pkl
2026-02-02T16:45:23.995567Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_ASP.pkl
2026-02-02T16:45:23.995690Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_ASP.pkl
2026-02-02T16:45:23.995727Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_CIS.pkl
2026-02-02T16:45:23.995856Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_CIS.pkl
2026-02-02T16:45:23.995893Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_DWP.pkl
2026-02-02T16:45:23.996009Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_DWP.pkl
2026-02-02T16:45:23.996047Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_EDI.pkl
2026-02-02T16:45:23.996179Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_EDI.pkl
2026-02-02T16:45:23.996216Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_EFW.pkl
2026-02-02T16:45:23.996341Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_EFW.pkl
2026-02-02T16:45:23.996387Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_PEA.pkl
2026-02-02T16:45:23.996504Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_PEA.pkl
2026-02-02T16:45:23.996540Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_RAP.pkl
2026-02-02T16:45:23.996670Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_RAP.pkl
2026-02-02T16:45:23.996710Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_STA.pkl
2026-02-02T16:45:23.996831Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_STA.pkl
2026-02-02T16:45:23.996868Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_PP_WHI.pkl
2026-02-02T16:45:23.996985Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_PP_WHI.pkl
2026-02-02T16:45:23.997023Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_UP_FGM.pkl
2026-02-02T16:45:23.997152Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_UP_FGM.pkl
2026-02-02T16:45:23.997189Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_WAVEFORM_WBD.pkl
2026-02-02T16:45:23.997385Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_WAVEFORM_WBD.pkl
2026-02-02T16:45:23.997433Z INFO  hpde_io Reading ./data/spase_hpde_io/info/C4_WAVEFORM_WBD_BM2.pkl
2026-02-02T16:45:23.997572Z INFO  hpde_io Read ./data/spase_hpde_io/info/C4_WAVEFORM_WBD_BM2.pkl
2026-02-02T16:45:23.997611Z INFO  hpde_io Reading ./data/spase_hpde_io/info/CASSINI_HELIO1DAY_POSITION.pkl
2026-02-02T16:45:23.997737Z INFO  hpde_io Read ./data/spase_hpde_io/info/CASSINI_HELIO1DAY_POSITION.pkl
2026-02-02T16:45:23.997775Z INFO  hpde_io Reading ./data/spase_hpde_io/info/CASSINI_HELIO1HR_POSITION.pkl
2026-02-02T16:45:23.997900Z INFO  hpde_io Read ./data/spase_hpde_io/info/CASSINI_HELIO1HR_POSITION.pkl
2026-02-02T16:45:23.997941Z INFO  hpde_io Reading ./data/spase_hpde_io/info/CASSINI_MAG_1MIN_MAGNETIC_FIELD.pkl
2026-02-02T16:45:23.998072Z INFO  hpde_io Read ./data/spase_hpde_io/info/CASSINI_MAG_1MIN_MAGNETIC_FIELD.pkl
2026-02-02T16:45:23.998124Z INFO  hpde_io No hpde.io SPASE record for CIRBE_REPTILE-2_L1A_DETECTORS.
2026-02-02T16:45:23.998148Z INFO  hpde_io No hpde.io SPASE record for CIRBE_REPTILE-2_L1B_RNG_ELECS.
2026-02-02T16:45:23.998172Z INFO  hpde_io No hpde.io SPASE record for CIRBE_REPTILE-2_L2_RNG_ELECS.
2026-02-02T16:45:23.998196Z INFO  hpde_io No hpde.io SPASE record for CLPS-BGM1_LEXI_L1C-PHOTONS.
2026-02-02T16:45:23.998219Z INFO  hpde_io No hpde.io SPASE record for CLPS-BGM1_LEXI_L2-IMAGES.
2026-02-02T16:45:23.998240Z INFO  hpde_io Reading ./data/spase_hpde_io/info/CL_JP_PCY.pkl
2026-02-02T16:45:23.998363Z INFO  hpde_io Read ./data/spase_hpde_io/info/CL_JP_PCY.pkl
2026-02-02T16:45:23.998399Z INFO  hpde_io Reading ./data/spase_hpde_io/info/CL_JP_PGP.pkl
2026-02-02T16:45:23.998573Z INFO  hpde_io Read ./data/spase_hpde_io/info/CL_JP_PGP.pkl
2026-02-02T16:45:23.998607Z INFO  hpde_io Reading ./data/spase_hpde_io/info/CL_SP_AUX.pkl
2026-02-02T16:45:23.998742Z INFO  hpde_io Read ./data/spase_hpde_io/info/CL_SP_AUX.pkl
2026-02-02T16:45:23.998776Z INFO  hpde_io Reading ./data/spase_hpde_io/info/CNOFS_CINDI_IVM_500MS.pkl
2026-02-02T16:45:23.998882Z INFO  hpde_io Read ./data/spase_hpde_io/info/CNOFS_CINDI_IVM_500MS.pkl
2026-02-02T16:45:23.998920Z INFO  hpde_io Reading ./data/spase_hpde_io/info/CNOFS_PLP_PLASMA_1SEC.pkl
2026-02-02T16:45:23.999023Z INFO  hpde_io Read ./data/spase_hpde_io/info/CNOFS_PLP_PLASMA_1SEC.pkl
